0.630,-4.500,8.420,-0.030,0.080,0.040,0.000
0.670,-4.480,8.420,-0.030,0.080,0.040,0.000
0.620,-4.510,8.410,-0.030,0.080,0.040,0.000
0.650,-4.510,8.400,-0.030,0.080,0.040,0.000
0.630,-4.520,8.390,-0.030,0.080,0.040,0.000
0.630,-4.520,8.400,-0.030,0.080,0.040,0.000
0.660,-4.490,8.390,-0.030,0.080,0.040,0.000
0.620,-4.500,8.410,-0.030,0.080,0.050,0.000
0.660,-4.490,8.410,-0.030,0.080,0.050,0.000
0.640,-4.510,8.410,-0.030,0.080,0.050,0.000
0.630,-4.520,8.430,-0.030,0.080,0.050,0.000
0.680,-4.510,8.430,-0.030,0.080,0.040,0.000
0.640,-4.510,8.410,-0.030,0.080,0.050,0.000
0.660,-4.500,8.430,-0.030,0.080,0.040,0.000
0.640,-4.500,8.420,-0.030,0.080,0.040,0.000
0.610,-4.510,8.430,-0.030,0.080,0.040,0.000
0.660,-4.510,8.420,-0.030,0.080,0.040,0.000
0.620,-4.510,8.420,-0.030,0.080,0.040,0.000
0.650,-4.510,8.410,-0.030,0.080,0.040,0.000
0.660,-4.500,8.410,-0.030,0.080,0.040,0.000
0.620,-4.520,8.400,-0.030,0.080,0.040,0.000
0.660,-4.500,8.400,-0.030,0.080,0.040,0.000
0.620,-4.510,8.400,-0.030,0.080,0.040,0.000
0.630,-4.510,8.370,-0.030,0.080,0.040,0.000
0.660,-4.490,8.380,-0.030,0.080,0.040,0.000
0.620,-4.500,8.400,-0.030,0.080,0.040,0.000
0.660,-4.490,8.410,-0.030,0.080,0.040,0.000
0.610,-4.510,8.380,-0.030,0.080,0.040,0.000
0.630,-4.510,8.390,-0.030,0.080,0.040,0.000
0.650,-4.510,8.410,-0.030,0.080,0.040,0.000
0.610,-4.520,8.430,-0.030,0.080,0.040,0.000
0.670,-4.500,8.430,-0.030,0.080,0.040,0.000
0.640,-4.520,8.400,-0.030,0.080,0.040,0.000
0.650,-4.520,8.390,-0.030,0.080,0.040,0.000
0.660,-4.520,8.390,-0.030,0.080,0.040,0.000
0.620,-4.530,8.410,-0.030,0.080,0.040,0.000
0.660,-4.520,8.390,-0.030,0.080,0.040,0.000
0.620,-4.530,8.380,-0.030,0.080,0.040,0.000
0.620,-4.530,8.400,-0.030,0.080,0.040,0.000
0.630,-4.530,8.400,-0.030,0.080,0.040,0.000
0.680,-4.520,8.390,-0.030,0.080,0.040,0.000
0.650,-4.510,8.400,-0.030,0.080,0.040,0.000
0.650,-4.520,8.380,-0.030,0.080,0.040,0.000
0.680,-4.500,8.380,-0.030,0.080,0.040,0.000
0.630,-4.500,8.400,-0.030,0.080,0.040,0.000
0.640,-4.500,8.390,-0.030,0.080,0.040,0.000
0.630,-4.500,8.380,-0.030,0.080,0.040,0.000
0.620,-4.510,8.390,-0.030,0.080,0.040,0.000
0.640,-4.500,8.390,-0.030,0.080,0.040,0.000
0.610,-4.520,8.410,-0.030,0.080,0.040,0.000
0.640,-4.510,8.420,-0.030,0.080,0.050,0.000
0.640,-4.500,8.410,-0.030,0.080,0.040,0.000
0.640,-4.510,8.410,-0.030,0.080,0.040,0.000
