0.350,-2.290,9.170,-0.030,0.090,0.040,0.000
0.380,-2.280,9.150,-0.030,0.090,0.040,0.000
0.340,-2.290,9.150,-0.030,0.080,0.040,0.000
0.340,-2.290,9.170,-0.030,0.080,0.040,0.000
0.350,-2.280,9.180,-0.030,0.080,0.040,0.000
0.320,-2.300,9.180,-0.030,0.080,0.040,0.000
0.350,-2.290,9.170,-0.030,0.080,0.040,0.000
0.340,-2.300,9.190,-0.030,0.080,0.040,0.000
0.340,-2.320,9.210,-0.030,0.080,0.040,0.000
0.370,-2.300,9.180,-0.030,0.080,0.040,0.000
0.310,-2.310,9.170,-0.030,0.080,0.040,0.000
0.360,-2.310,9.160,-0.030,0.080,0.040,0.000
0.340,-2.310,9.170,-0.030,0.090,0.040,0.000
0.360,-2.290,9.180,-0.030,0.080,0.040,0.000
0.340,-2.300,9.190,-0.030,0.080,0.040,0.000
0.360,-2.300,9.170,-0.030,0.080,0.040,0.000
0.370,-2.280,9.160,-0.020,0.080,0.040,0.000
0.330,-2.280,9.160,-0.020,0.080,0.040,0.000
0.380,-2.280,9.160,-0.020,0.080,0.040,0.000
0.340,-2.290,9.190,-0.020,0.080,0.040,0.000
0.340,-2.300,9.190,-0.030,0.080,0.040,0.000
0.350,-2.290,9.180,-0.030,0.080,0.040,0.000
0.320,-2.300,9.170,-0.030,0.080,0.040,0.000
0.360,-2.290,9.190,-0.020,0.080,0.040,0.000
0.350,-2.290,9.190,-0.030,0.080,0.040,0.000
0.330,-2.290,9.200,-0.030,0.080,0.040,0.000
0.360,-2.290,9.200,-0.030,0.080,0.040,0.000
0.340,-2.280,9.190,-0.030,0.080,0.040,0.000
0.340,-2.280,9.180,-0.030,0.080,0.040,0.000
0.380,-2.260,9.170,-0.030,0.080,0.040,0.000
0.340,-2.270,9.160,-0.030,0.090,0.040,0.000
0.370,-2.290,9.170,-0.030,0.080,0.040,0.000
0.350,-2.280,9.150,-0.030,0.080,0.040,0.000
0.320,-2.290,9.140,-0.030,0.080,0.040,0.000
0.380,-2.280,9.160,-0.030,0.080,0.040,0.000
0.330,-2.280,9.170,-0.030,0.080,0.040,0.000
0.350,-2.290,9.180,-0.030,0.080,0.040,0.000
0.360,-2.280,9.170,-0.030,0.090,0.040,0.000
